rate
3.28
3.16
0.48
0.8
3.28
3.2
3.16
3.28
3.16
0.48
0.8
3.28
3.2
3.16
3.95
3.8
3.7
6.17
3.95
3.85
3.8
3.95
3.8
3.7
6.17
3.95
3.85
3.8
79.69
76.7
54.41
90.68
79.69
77.7
76.7
79.69
76.7
54.41
90.68
79.69
77.7
76.7
196.51
189.14
7270.63
12117.71
196.51
191.6
189.14
196.51
189.14
7270.63
12117.71
196.51
191.6
189.14
480.47
462.45
1250.94
2084.9
480.47
468.46
462.45
480.47
462.45
1250.94
2084.9
480.47
468.46
462.45
79.69
76.7
40.58
67.64
79.69
77.7
76.7
79.69
76.7
40.58
67.64
79.69
77.7
76.7
79.69
76.7
40.58
67.64
79.69
77.7
76.7
79.69
76.7
40.58
67.64
79.69
77.7
76.7
502.81
483.95
27379.19
45631.98
502.81
490.24
483.95
502.81
483.95
27379.19
45631.98
502.81
490.24
483.95
5.72
5.5
2075.22
3458.7
5.72
5.58
5.5
5.72
5.5
2075.22
3458.7
5.72
5.58
5.5
55.33
53.25
30654.74
51091.23
55.33
53.94
53.25
55.33
53.25
30654.74
51091.23
55.33
53.94
53.25
78.26
75.33
17075.75
28459.58
78.26
76.3
75.33
78.26
75.33
17075.75
28459.58
78.26
76.3
75.33
22.38
21.54
2437.63
4062.72
22.38
21.82
21.54
22.38
21.54
2437.63
4062.72
22.38
21.82
21.54
22.38
21.54
4483.87
7473.12
22.38
21.82
21.54
22.38
21.54
4483.87
7473.12
22.38
21.82
21.54
134.74
129.68
2475.64
4126.07
134.74
131.37
129.68
134.74
129.68
2475.64
4126.07
134.74
131.37
129.68
134.74
129.68
9812.57
16354.28
134.74
131.37
129.68
134.74
129.68
9812.57
16354.28
134.74
131.37
129.68
116.35
111.99
2141.87
3569.78
116.35
113.44
111.99
116.35
111.99
2141.87
3569.78
116.35
113.44
111.99
116.35
111.99
8477.45
14129.09
116.35
113.44
111.99
116.35
111.99
8477.45
14129.09
116.35
113.44
111.99
43.73
42.09
14317.59
23862.65
43.73
42.64
42.09
43.73
42.09
14317.59
23862.65
43.73
42.64
42.09
0.91
0.87
515.33
858.88
0.91
0.89
0.87
0.91
0.87
515.33
858.88
0.91
0.89
0.87
0.91
0.87
515.33
858.88
0.91
0.89
0.87
0.91
0.87
515.33
858.88
0.91
0.89
0.87
480.47
462.45
2278.13
3796.88
480.47
468.46
462.45
480.47
462.45
2278.13
3796.88
480.47
468.46
462.45
26.1
25.12
8.33
13.89
26.1
25.45
25.12
26.1
25.12
8.33
13.89
26.1
25.45
25.12
26.1
25.12
16.67
27.78
26.1
25.45
25.12
26.1
25.12
16.67
27.78
26.1
25.45
25.12
3.95
3.8
2.63
4.39
3.95
3.85
3.8
3.95
3.8
2.63
4.39
3.95
3.85
3.8
3.95
3.8
5.26
8.77
3.95
3.85
3.8
3.95
3.8
5.26
8.77
3.95
3.85
3.8
26.1
25.12
42.11
70.18
26.1
25.45
25.12
26.1
25.12
42.11
70.18
26.1
25.45
25.12
1.57
1.51
857.98
1429.97
1.57
1.53
1.51
1.57
1.51
857.98
1429.97
1.57
1.53
1.51
1.57
1.51
857.98
1429.97
1.57
1.53
1.51
1.57
1.51
857.98
1429.97
1.57
1.53
1.51
26.17
25.19
16988.21
28313.69
26.17
25.52
25.19
26.17
25.19
16988.21
28313.69
26.17
25.52
25.19
79.69
76.7
20.66
34.43
79.69
77.7
76.7
79.69
76.7
20.66
34.43
79.69
77.7
76.7
3.28
3.16
21.75
36.25
3.28
3.2
3.16
3.28
3.16
21.75
36.25
3.28
3.2
3.16
3.28
3.16
0.43
0.72
3.28
3.2
3.16
3.28
3.16
0.43
0.72
3.28
3.2
3.16
6.21
5.97
341.09
568.49
6.21
6.05
5.97
6.21
5.97
341.09
568.49
6.21
6.05
5.97
26.1
25.12
10.35
17.25
26.1
25.45
25.12
26.1
25.12
10.35
17.25
26.1
25.45
25.12
26.1
25.12
10.35
17.25
26.1
25.45
25.12
26.1
25.12
10.35
17.25
26.1
25.45
25.12
26.1
25.12
16.67
27.78
26.1
25.45
25.12
26.1
25.12
16.67
27.78
26.1
25.45
25.12
190.89
183.73
16036.86
26728.1
190.89
186.12
183.73
190.89
183.73
16036.86
26728.1
190.89
186.12
183.73
190.89
183.73
16035.73
26726.21
190.89
186.12
183.73
190.89
183.73
16035.73
26726.21
190.89
186.12
183.73
190.89
183.73
16035.73
26726.21
190.89
186.12
183.73
190.89
183.73
16035.73
26726.21
190.89
186.12
183.73
26.1
25.12
42.11
70.18
26.1
25.45
25.12
26.1
25.12
42.11
70.18
26.1
25.45
25.12
26.1
25.12
42.11
70.18
26.1
25.45
25.12
26.1
25.12
42.11
70.18
26.1
25.45
25.12
345.02
332.08
7531.8
12553.0
345.02
336.4
332.08
345.02
332.08
7531.8
12553.0
345.02
336.4
332.08
264.98
255.04
38506.8
64178.0
264.98
258.35
255.04
264.98
255.04
38506.8
64178.0
264.98
258.35
255.04
264.98
255.04
38506.8
64178.0
264.98
258.35
255.04
264.98
255.04
38506.8
64178.0
264.98
258.35
255.04
74.83
72.02
6956.9
11594.84
74.83
72.96
72.02
74.83
72.02
1415.39
2358.98
74.83
72.96
72.02
6.51
6.27
3631.19
6051.98
6.51
6.35
6.27
151.01
145.35
13940.65
23234.42
151.01
147.23
145.35
151.01
145.35
55672.46
92787.44
151.01
147.23
145.35
27.6
26.57
2063.81
3439.68
27.6
26.91
26.57
27.6
26.57
5114.5
8524.16
27.6
26.91
26.57
9.7
9.34
19.27
32.12
9.7
9.46
9.34
32.33
31.12
57.22
95.37
32.33
31.52
31.12
48.94
47.1
9271.85
15453.08
48.94
47.72
47.1
48.94
47.1
9271.85
15453.08
48.94
47.72
47.1
51.16
49.24
8032.98
13388.3
51.16
49.88
49.24
51.16
49.24
8032.98
13388.3
51.16
49.88
49.24
6.52
6.28
120.47
200.78
6.52
6.36
6.28
329.88
329.88
317.19
634.18
1056.96
317.19
317.19
317.19
317.19
317.19
317.19
317.19
329.88
329.88
317.19
1268.38
2113.97
317.19
317.19
317.19
317.19
317.19
317.19
317.19
196.48
189.12
87333.74
145556.24
196.48
191.57
189.12
15.87
15.27
2910.0
4850.0
15.87
15.47
15.27
15.87
15.27
5790.0
9650.0
15.87
15.47
15.27
447.93
431.14
9544.21
15907.02
447.93
436.74
431.14
447.93
431.14
19088.73
31814.55
447.93
436.74
431.14
447.93
431.14
3181.41
5302.35
447.93
436.74
431.14
447.93
431.14
12725.64
21209.4
447.93
436.74
431.14
30.97
29.81
1284.74
2141.23
30.97
30.2
29.81
30.97
29.81
2768.7
4614.5
30.97
30.2
29.81
82.47
79.37
3520.29
5867.15
82.47
80.4
79.37
11.23
10.81
63.26
105.44
11.23
10.95
10.81
11.23
10.81
196.18
326.96
11.23
10.95
10.81
3.07
2.95
216.55
360.91
3.07
2.99
2.95
3.07
2.95
1375.85
2293.09
3.07
2.99
2.95
7.16
6.9
205.45
342.41
7.16
6.99
6.9
0.94
0.91
235.2
392.0
0.94
0.92
0.91
82.47
79.37
2325.0
3875.0
82.47
80.4
79.37
82.47
79.37
2325.0
3875.0
82.47
80.4
79.37
4.0
3.85
618.33
1030.55
4.0
3.9
3.85
32.33
31.12
4.22
7.04
32.33
31.52
31.12
0.94
0.91
63.73
106.22
0.94
0.92
0.91
11.23
10.81
168.71
281.18
11.23
10.95
10.81
211.69
203.75
11557.22
19262.03
211.69
206.4
203.75
211.69
203.75
11557.2
19262.0
211.69
206.4
203.75
211.69
203.75
42296.39
70493.98
211.69
206.4
203.75
79.03
76.07
163.54
272.56
79.03
77.05
76.07
291.58
280.64
22166.87
36944.78
291.58
284.29
280.64
93.17
89.67
1721.14
2868.56
93.17
90.84
89.67
93.17
89.67
8485.68
14142.8
93.17
90.84
89.67
103.03
99.16
8258.47
13764.11
103.03
100.45
99.16
79.03
76.07
1464.49
2440.82
79.03
77.05
76.07
79.03
76.07
5767.97
9613.28
79.03
77.05
76.07
67.92
65.37
12357.77
20596.28
67.92
66.22
65.37
32.69
31.47
9523.74
15872.9
32.69
31.88
31.47
32.69
31.47
5963.59
9939.32
32.69
31.88
31.47
106.25
102.27
27030.0
45050.0
106.25
103.59
102.27
103.03
99.16
2835.16
4725.26
103.03
100.45
99.16
13.06
12.57
9984.28
16640.46
13.06
12.73
12.57
27.17
26.15
4287.0
7145.0
27.17
26.49
26.15
27.17
26.15
6415.5
10692.5
27.17
26.49
26.15
177.06
170.42
16725.0
27875.0
177.06
172.63
170.42
7.39
7.11
539.25
898.75
7.39
7.2
7.11
7.39
7.11
539.25
898.75
7.39
7.2
7.11
7.39
7.11
852.72
1421.2
7.39
7.2
7.11
7.39
7.11
852.72
1421.2
7.39
7.2
7.11
7.39
7.11
1270.68
2117.8
7.39
7.2
7.11
7.39
7.11
1270.68
2117.8
7.39
7.2
7.11
7.39
7.11
1410.0
2350.0
7.39
7.2
7.11
7.39
7.11
1410.0
2350.0
7.39
7.2
7.11
7.39
7.11
2803.2
4672.0
7.39
7.2
7.11
6179.22
5947.5
11569.18
19281.97
6179.22
6024.74
5947.5
6179.22
5947.5
11569.18
19281.97
6179.22
6024.74
5947.5
1.03
0.99
866.84
1444.74
1.03
1.01
0.99
1.03
0.99
919.19
1531.99
1.03
1.01
0.99
6.06
5.83
1318.82
2198.03
6.06
5.91
5.83
13.42
12.92
3166.12
5276.86
13.42
13.09
12.92
4.0
3.85
1083.43
1805.72
4.0
3.9
3.85
317.21
305.31
5787.57
9645.95
317.21
309.28
305.31
317.21
305.31
5787.57
9645.95
317.21
309.28
305.31
16.44
15.82
161.14
268.57
16.44
16.03
15.82
16.44
15.82
738.38
1230.63
16.44
16.03
15.82
16.44
15.82
978.9
1631.5
16.44
16.03
15.82
16.44
15.82
1941.0
3235.0
16.44
16.03
15.82
16.44
15.82
1941.0
3235.0
16.44
16.03
15.82
20.27
19.51
49.97
83.28
20.27
19.76
19.51
20.27
19.51
101.45
169.08
20.27
19.76
19.51
20.27
19.51
129.71
216.18
20.27
19.76
19.51
7.16
6.9
77.77
129.62
7.16
6.99
6.9
7.16
6.9
112.84
188.06
7.16
6.99
6.9
53.67
51.65
491.3
818.83
53.67
52.32
51.65
120.39
115.88
2276.4
3794.0
120.39
117.38
115.88
12.89
12.41
3109.8
5183.0
12.89
12.57
12.41
45.42
43.72
2915.4
4859.0
45.42
44.28
43.72
45.42
43.72
2915.4
4859.0
45.42
44.28
43.72
53.67
51.65
1130.68
1884.47
53.67
52.32
51.65
6.52
6.28
152.4
254.0
6.52
6.36
6.28
6.52
6.28
152.4
254.0
6.52
6.36
6.28
2.65
2.55
664.5
1107.5
2.65
2.59
2.55
92.72
89.25
2554.5
4257.5
92.72
90.4
89.25
24.54
23.62
4482.84
7471.4
24.54
23.92
23.62
29.47
28.36
1367.31
2278.85
29.47
28.73
28.36
29.47
28.36
5379.24
8965.4
29.47
28.73
28.36
57.32
55.17
1784.54
2974.24
57.32
55.89
55.17
57.32
55.17
1784.54
2974.24
57.32
55.89
55.17
24.68
23.75
13435.18
22391.96
24.68
24.06
23.75
4644.63
4470.46
1179.61
1966.02
4644.63
4528.52
4470.46
23.11
22.24
4287.67
7146.11
23.11
22.53
22.24
67.42
64.89
1278.12
2130.2
67.42
65.73
64.89
67.42
64.89
2526.24
4210.4
67.42
65.73
64.89
3.07
2.95
1064.21
1773.68
3.07
2.99
2.95
82.47
79.37
2528.18
4213.63
82.47
80.4
79.37
82.47
79.37
2528.18
4213.63
82.47
80.4
79.37
40.28
38.77
3631.78
6052.97
40.28
39.27
38.77
39.67
38.18
3630.0
6050.0
39.67
38.68
38.18
57.32
55.17
1053.44
1755.73
57.32
55.89
55.17
57.32
55.17
1053.44
1755.73
57.32
55.89
55.17
14.99
14.43
2751.64
4586.06
14.99
14.62
14.43
107.43
103.4
3013.5
5022.5
107.43
104.75
103.4
107.43
103.4
3013.5
5022.5
107.43
104.75
103.4
692.33
666.37
1344.62
2241.03
692.33
675.02
666.37
692.33
666.37
3769.96
6283.26
692.33
675.02
666.37
42.63
41.03
4672.4
7787.33
42.63
41.56
41.03
42.63
41.03
1190.6
1984.33
42.63
41.56
41.03
399.73
384.74
7285.51
12142.52
399.73
389.74
384.74
399.73
384.74
7285.51
12142.52
399.73
389.74
384.74
9.87
9.87
9.5
120.55
200.91
9.5
9.5
9.5
9.5
9.5
9.5
9.5
10.72
10.72
10.31
950.38
1583.96
10.31
10.31
10.31
10.31
10.31
10.31
10.31
11.72
11.72
11.27
174.72
291.2
11.27
11.27
11.27
11.27
11.27
11.27
11.27
3521.97
3521.97
2186.08
4122.57
6870.95
3386.51
3386.51
3386.51
2271.25
3386.51
2214.47
2186.08
3386.51
3386.51
3386.51
9.52
9.52
5.73
559.8
933.0
9.15
9.15
9.15
5.96
9.15
5.81
5.73
9.15
9.15
9.15
2.32
2.32
2.24
407.84
679.73
2.24
2.24
2.24
2.24
2.24
2.24
2.24
81.82
81.82
78.68
258.0
430.0
78.68
78.68
78.68
78.68
78.68
78.68
78.68
81.82
81.82
78.68
258.0
430.0
78.68
78.68
78.68
78.68
78.68
78.68
78.68
1.34
1.34
1.29
55.45
92.42
1.29
1.29
1.29
1.29
1.29
1.29
1.29
1.34
1.34
1.29
55.45
92.42
1.29
1.29
1.29
1.29
1.29
1.29
1.29
1.08
1.08
1.04
135.88
226.46
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.08
1.08
1.04
195.62
326.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.08
1.08
1.04
195.62
326.04
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.08
1.08
1.04
240.32
400.54
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.08
1.08
1.04
240.32
400.54
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.08
1.08
1.04
106.11
176.85
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.08
1.08
1.04
285.12
475.2
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.08
1.08
1.04
352.2
587.0
1.04
1.04
1.04
1.04
1.04
1.04
1.04
3.31
4.95
3.18
899.82
1499.7
3.18
3.18
3.18
4.95
3.18
4.83
4.76
3.18
3.18
3.18
1.09
1.14
1.05
4.68
7.8
1.05
1.05
1.05
1.14
1.05
1.11
1.1
1.05
1.05
1.05
3.31
4.95
3.18
18.53
30.89
3.18
3.18
3.18
4.95
3.18
4.83
4.76
3.18
3.18
3.18
3.31
4.95
3.18
18.55
30.92
3.18
3.18
3.18
4.95
3.18
4.83
4.76
3.18
3.18
3.18
1.09
1.14
1.05
2.71
4.51
1.05
1.05
1.05
1.14
1.05
1.11
1.1
1.05
1.05
1.05
1.09
1.14
1.05
2.72
4.54
1.05
1.05
1.05
1.14
1.05
1.11
1.1
1.05
1.05
1.05
3.31
4.95
3.18
10.82
18.04
3.18
3.18
3.18
4.95
3.18
4.83
4.76
3.18
3.18
3.18
3.31
4.95
3.18
588.78
981.3
3.18
3.18
3.18
4.95
3.18
4.83
4.76
3.18
3.18
3.18
17.77
17.77
11.33
1950.84
3251.4
17.09
17.09
17.09
11.78
17.09
11.48
11.33
17.09
17.09
17.09
40.62
40.62
39.06
486.17
810.28
39.06
39.06
39.06
39.06
39.06
39.06
39.06
40.62
40.62
39.06
2723.82
4539.7
39.06
39.06
39.06
39.06
39.06
39.06
39.06
3.31
4.95
3.18
5.27
8.79
3.18
3.18
3.18
4.95
3.18
4.83
4.76
3.18
3.18
3.18
3.31
4.95
3.18
5.27
8.79
3.18
3.18
3.18
4.95
3.18
4.83
4.76
3.18
3.18
3.18
6.83
6.83
6.57
551.4
919.0
6.57
6.57
6.57
6.57
6.57
6.57
6.57
6.83
6.83
6.57
1366.8
2278.0
6.57
6.57
6.57
6.57
6.57
6.57
6.57
0.62
0.62
0.6
25.68
42.8
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.62
0.62
0.6
24.6
41.0
0.6
0.6
0.6
0.6
0.6
0.6
0.6
1.34
1.34
1.29
23.88
39.8
1.29
1.29
1.29
1.29
1.29
1.29
1.29
1.17
3.69
1.13
3.73
6.21
1.13
1.13
1.13
3.69
1.13
3.59
3.55
1.13
1.13
1.13
1.17
3.69
1.13
7.24
12.06
1.13
1.13
1.13
3.69
1.13
3.59
3.55
1.13
1.13
1.13
1.17
3.69
1.13
7.46
12.43
1.13
1.13
1.13
3.69
1.13
3.59
3.55
1.13
1.13
1.13
1.17
3.69
1.13
36.19
60.32
1.13
1.13
1.13
3.69
1.13
3.59
3.55
1.13
1.13
1.13
1.17
3.69
1.13
37.28
62.13
1.13
1.13
1.13
3.69
1.13
3.59
3.55
1.13
1.13
1.13
330.99
330.99
198.45
578.21
963.68
318.26
318.26
318.26
206.18
318.26
201.02
198.45
318.26
318.26
318.26
41.43
41.43
39.84
724.69
1207.81
39.84
39.84
39.84
39.84
39.84
39.84
39.84
96.33
96.33
37.33
140.78
234.63
92.63
92.63
92.63
38.78
92.63
37.81
37.33
92.63
92.63
92.63
1.08
1.08
1.04
45.38
75.64
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.08
1.08
1.04
45.38
75.64
1.04
1.04
1.04
1.04
1.04
1.04
1.04
11.72
11.72
11.27
335.91
559.85
11.27
11.27
11.27
11.27
11.27
11.27
11.27
11.72
11.72
11.27
171.48
285.8
11.27
11.27
11.27
11.27
11.27
11.27
11.27
1.17
3.69
1.13
1.1
1.83
1.13
1.13
1.13
3.69
1.13
3.59
3.55
1.13
1.13
1.13
1.08
1.08
1.04
64.32
107.2
1.04
1.04
1.04
1.04
1.04
1.04
1.04
16.04
16.04
15.42
1928.54
3214.23
15.42
15.42
15.42
15.42
15.42
15.42
15.42
1.08
1.08
1.04
80.16
133.6
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.08
1.08
1.04
80.16
133.6
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.08
1.08
1.04
111.84
186.4
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.08
1.08
1.04
165.12
275.2
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.08
1.08
1.04
175.2
292.0
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.08
1.08
1.04
195.0
325.0
1.04
1.04
1.04
1.04
1.04
1.04
1.04
106.55
106.55
45.82
1797.93
2996.55
102.45
102.45
102.45
47.6
102.45
46.41
45.82
102.45
102.45
102.45
106.55
106.55
45.82
3592.26
5987.1
102.45
102.45
102.45
47.6
102.45
46.41
45.82
102.45
102.45
102.45
67.39
71.86
64.8
1347.03
2245.05
64.8
64.8
64.8
71.86
64.8
70.06
69.16
64.8
64.8
64.8
67.39
71.86
64.8
2690.46
4484.1
64.8
64.8
64.8
71.86
64.8
70.06
69.16
64.8
64.8
64.8
67.39
71.86
64.8
5377.32
8962.2
64.8
64.8
64.8
71.86
64.8
70.06
69.16
64.8
64.8
64.8
67.39
71.86
64.8
1347.03
2245.05
64.8
64.8
64.8
71.86
64.8
70.06
69.16
64.8
64.8
64.8
67.39
71.86
64.8
2690.46
4484.1
64.8
64.8
64.8
71.86
64.8
70.06
69.16
64.8
64.8
64.8
67.39
71.86
64.8
5377.32
8962.2
64.8
64.8
64.8
71.86
64.8
70.06
69.16
64.8
64.8
64.8
1.08
1.08
1.04
39.89
66.49
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.08
1.08
1.04
78.34
130.56
1.04
1.04
1.04
1.04
1.04
1.04
1.04
1.08
1.08
1.04
93.73
156.22
1.04
1.04
1.04
1.04
1.04
1.04
1.04
5.46
5.46
3.71
30.77
51.28
5.25
5.25
5.25
3.85
5.25
3.75
3.71
5.25
5.25
5.25
1.17
3.69
1.13
0.44
0.74
1.13
1.13
1.13
3.69
1.13
3.59
3.55
1.13
1.13
1.13
1.17
3.69
1.13
0.87
1.45
1.13
1.13
1.13
3.69
1.13
3.59
3.55
1.13
1.13
1.13
1.17
3.69
1.13
4.14
6.9
1.13
1.13
1.13
3.69
1.13
3.59
3.55
1.13
1.13
1.13
0.97
0.97
0.93
10.71
17.85
0.93
0.93
0.93
0.93
0.93
0.93
0.93
0.62
0.62
0.6
42.6
71.0
0.6
0.6
0.6
0.6
0.6
0.6
0.6
0.62
0.62
0.6
42.42
70.7
0.6
0.6
0.6
0.6
0.6
0.6
0.6
6.83
6.83
6.57
489.3
815.5
6.57
6.57
6.57
6.57
6.57
6.57
6.57
17.77
17.77
11.33
486.0
810.0
17.09
17.09
17.09
11.78
17.09
11.48
11.33
17.09
17.09
17.09
2.32
2.32
2.24
43.28
72.14
2.24
2.24
2.24
2.24
2.24
2.24
2.24
0.59
0.59
0.57
124.92
208.2
0.57
0.57
0.57
0.57
0.57
0.57
0.57
0.59
0.59
0.57
166.32
277.2
0.57
0.57
0.57
0.57
0.57
0.57
0.57
81.82
81.82
78.68
258.0
430.0
78.68
78.68
78.68
78.68
78.68
78.68
78.68
81.82
81.82
78.68
258.0
430.0
78.68
78.68
78.68
78.68
78.68
78.68
78.68
64.74
71.9
62.25
5484.6
9141.0
62.25
62.25
62.25
71.9
62.25
70.1
69.2
62.25
62.25
62.25
2335.24
2335.24
1414.0
2670.12
4450.2
2245.43
2245.43
2245.43
1469.09
2245.43
1432.36
1414.0
2245.43
2245.43
2245.43
201.65
201.65
193.89
11210.75
18684.58
193.89
193.89
193.89
193.89
193.89
193.89
193.89
201.65
201.65
193.89
11714.48
19524.13
193.89
193.89
193.89
193.89
193.89
193.89
193.89
4835.02
4835.02
4649.06
5760.0
9600.0
4649.06
4649.06
4649.06
4649.06
4649.06
4649.06
4649.06
6196.54
6196.54
5958.21
7443.0
12405.0
5958.21
5958.21
5958.21
5958.21
5958.21
5958.21
5958.21
1.17
3.69
1.13
0.44
0.74
1.13
1.13
1.13
3.69
1.13
3.59
3.55
1.13
1.13
1.13
1.17
3.69
1.13
0.87
1.45
1.13
1.13
1.13
3.69
1.13
3.59
3.55
1.13
1.13
1.13
2.29
8.69
2.21
99.89
166.48
2.21
2.21
2.21
8.69
2.21
8.47
8.36
2.21
2.21
2.21
2.29
8.69
2.21
163.46
272.44
2.21
2.21
2.21
8.69
2.21
8.47
8.36
2.21
2.21
2.21
2.29
8.69
2.21
163.46
272.44
2.21
2.21
2.21
8.69
2.21
8.47
8.36
2.21
2.21
2.21
2.29
8.69
2.21
163.46
272.44
2.21
2.21
2.21
8.69
2.21
8.47
8.36
2.21
2.21
2.21
2.29
8.69
2.21
166.11
276.85
2.21
2.21
2.21
8.69
2.21
8.47
8.36
2.21
2.21
2.21
2.29
8.69
2.21
163.46
272.44
2.21
2.21
2.21
8.69
2.21
8.47
8.36
2.21
2.21
2.21
2.29
8.69
2.21
163.46
272.44
2.21
2.21
2.21
8.69
2.21
8.47
8.36
2.21
2.21
2.21
2.29
8.69
2.21
166.11
276.85
2.21
2.21
2.21
8.69
2.21
8.47
8.36
2.21
2.21
2.21
2.29
8.69
2.21
163.46
272.44
2.21
2.21
2.21
8.69
2.21
8.47
8.36
2.21
2.21
2.21
1274.71
1274.71
1225.68
1655.48
2759.13
1225.68
1225.68
1225.68
1225.68
1225.68
1225.68
1225.68
1.09
1.14
1.05
3.36
5.6
1.05
1.05
1.05
1.14
1.05
1.11
1.1
1.05
1.05
1.05
3.31
4.95
3.18
